cv_acc,cv_acc_nc,cv_acc_pc,cv_f1,data_name,hyper_params,is_normalized,model_name,param_c,param_gamma,param_linvar,prepr_name,test_acc,test_acc_nc,test_acc_pc,test_f1
0.9470153846153845,0.9800230161994865,0.9142123987123983,0.9434913573280419,GTZAN,"{""C"": 1.0, ""gamma"": 0.018873918221350997}",1.0,mv_svm,,,,SpectroData,0.95,0.9,1.0,0.9523809523809523
0.9353538461538463,0.9412854367854366,0.9307297294209057,0.9334407764709887,GTZAN,"{""C"": 1.0, ""gamma"": 0.09236708571873885}",1.0,mv_svm,,,,SpectroData,0.95,0.9,1.0,0.9523809523809523
0.949876923076923,0.9774668860551213,0.924985398244686,0.9475489792409914,GTZAN,"{""C"": 6.2105263157894735, ""gamma"": 0.0038566204211634724}",1.0,mv_svm,,,,SpectroData,0.95,0.9,1.0,0.9523809523809523
0.9593846153846151,0.974259851259851,0.9422618884383591,0.9565139275388194,GTZAN,"{""C"": 6.2105263157894735, ""gamma"": 0.008531678524172814}",1.0,mv_svm,,,,SpectroData,0.95,0.9,1.0,0.9523809523809523
0.9405230769230769,0.9453139556521907,0.941581252081252,0.9393844554010892,GTZAN,"{""C"": 6.2105263157894735, ""gamma"": 0.04175318936560409}",1.0,mv_svm,,,,SpectroData,0.95,0.9,1.0,0.9523809523809523
0.9523076923076923,0.9748289210789208,0.9270089550971903,0.9490208645872954,GTZAN,"{""C"": 11.421052631578947, ""gamma"": 0.0017433288221999908}",1.0,mv_svm,,,,SpectroData,0.95,0.9,1.0,0.9523809523809523
0.9554769230769229,0.9705148585504623,0.9413613185060552,0.9512406578690685,GTZAN,"{""C"": 11.421052631578947, ""gamma"": 0.0038566204211634724}",1.0,mv_svm,,,,SpectroData,0.95,0.9,1.0,0.9523809523809523
0.9587076923076923,0.9696204628704628,0.949560153898389,0.9577949516984435,GTZAN,"{""C"": 11.421052631578947, ""gamma"": 0.008531678524172814}",1.0,mv_svm,,,,SpectroData,0.95,0.9,1.0,0.9523809523809523
0.9550461538461538,0.9737142971407675,0.9383229393585428,0.9534115320064928,GTZAN,"{""C"": 11.421052631578947, ""gamma"": 0.018873918221350997}",1.0,mv_svm,,,,SpectroData,0.925,0.85,1.0,0.9302325581395349
0.9476615384615386,0.9563400210900209,0.9400369826252175,0.9469882083450615,GTZAN,"{""C"": 11.421052631578947, ""gamma"": 0.04175318936560409}",1.0,mv_svm,,,,SpectroData,0.95,0.9,1.0,0.9523809523809523
0.9233538461538459,0.9902194121667806,0.8592307047957202,0.9156876020047748,GTZAN,"{""C"": 16.63157894736842, ""gamma"": 0.0003562247890262444}",1.0,mv_svm,,,,SpectroData,0.925,0.9,0.95,0.9268292682926829
0.9460615384615382,0.9735662866545218,0.9177858726241077,0.9425647180420255,GTZAN,"{""C"": 16.63157894736842, ""gamma"": 0.0007880462815669921}",1.0,mv_svm,,,,SpectroData,0.925,0.9,0.95,0.9268292682926829
0.960123076923077,0.9649317463582164,0.9577751170398229,0.9607223030727701,GTZAN,"{""C"": 16.63157894736842, ""gamma"": 0.0038566204211634724}",1.0,mv_svm,,,,SpectroData,0.95,0.9,1.0,0.9523809523809523
0.9622769230769228,0.9750770536652889,0.9522337254249018,0.9612539802573085,GTZAN,"{""C"": 16.63157894736842, ""gamma"": 0.008531678524172814}",1.0,mv_svm,,,,SpectroData,0.95,0.9,1.0,0.9523809523809523
0.9561538461538461,0.9682771868654221,0.9416514874014875,0.9545779430439059,GTZAN,"{""C"": 16.63157894736842, ""gamma"": 0.018873918221350997}",1.0,mv_svm,,,,SpectroData,0.925,0.85,1.0,0.9302325581395349
0.9444923076923076,0.9466611444111441,0.9421962204462203,0.9433659364937091,GTZAN,"{""C"": 16.63157894736842, ""gamma"": 0.04175318936560409}",1.0,mv_svm,,,,SpectroData,0.95,0.9,1.0,0.9523809523809523
0.9397846153846153,0.9388764960529667,0.947868490986138,0.9380713670483978,GTZAN,"{""C"": 16.63157894736842, ""gamma"": 0.09236708571873885}",1.0,mv_svm,,,,SpectroData,0.925,0.85,1.0,0.9302325581395349
0.9317538461538462,0.98466467072659,0.880117805397217,0.9237708284957076,GTZAN,"{""C"": 21.842105263157894, ""gamma"": 0.0003562247890262444}",1.0,mv_svm,,,,SpectroData,0.925,0.9,0.95,0.9268292682926829
0.951353846153846,0.9657654404419108,0.9408123216652625,0.9513134580241175,GTZAN,"{""C"": 21.842105263157894, ""gamma"": 0.0017433288221999908}",1.0,mv_svm,,,,SpectroData,0.95,0.9,1.0,0.9523809523809523
0.9624615384615383,0.9667276889776888,0.9566480186480184,0.9608743690358414,GTZAN,"{""C"": 21.842105263157894, ""gamma"": 0.0038566204211634724}",1.0,mv_svm,,,,SpectroData,0.95,0.9,1.0,0.9523809523809523
0.9584615384615383,0.9756697665080019,0.9428176578323635,0.956575482703248,GTZAN,"{""C"": 21.842105263157894, ""gamma"": 0.008531678524172814}",1.0,mv_svm,,,,SpectroData,0.95,0.9,1.0,0.9523809523809523
0.9562461538461534,0.9652295862032703,0.9467937279438824,0.9540246420813849,GTZAN,"{""C"": 21.842105263157894, ""gamma"": 0.018873918221350997}",1.0,mv_svm,,,,SpectroData,0.9,0.85,0.95,0.9047619047619048
0.9419384615384615,0.9398982128982124,0.9450063253739721,0.9430998763653556,GTZAN,"{""C"": 21.842105263157894, ""gamma"": 0.04175318936560409}",1.0,mv_svm,,,,SpectroData,0.95,0.9,1.0,0.9523809523809523
0.9452307692307691,0.97017316017316,0.9220654900654899,0.9435299959480691,GTZAN,"{""C"": 27.052631578947366, ""gamma"": 0.0007880462815669921}",1.0,mv_svm,,,,SpectroData,0.95,0.9,1.0,0.9523809523809523
0.9538461538461539,0.9581061161061162,0.9450252566490953,0.9534609457506733,GTZAN,"{""C"": 27.052631578947366, ""gamma"": 0.0017433288221999908}",1.0,mv_svm,,,,SpectroData,0.95,0.9,1.0,0.9523809523809523
